make,model,year,engine_hp,cylinders,transmission,driven_wheels,num_doors,size,style,mpg_highway,mpg_city,popularity,msrp
volvo,s70,2000,236,5,manual,front_wheel_drive,4,midsize,sedan,25,18,870,3712.39
audi,s7,2015,420,8,automated_manual,all_wheel_drive,4,large,sedan,27,17,3105,85320.46
audi,s7,2016,450,8,automated_manual,all_wheel_drive,4,large,sedan,27,17,3105,84666.06
audi,s7,2017,450,8,automated_manual,all_wheel_drive,4,large,sedan,27,17,3105,82900
audi,s7,2017,450,8,automated_manual,all_wheel_drive,4,large,sedan,27,17,3105,79900
volvo,s80,2014,240,6,automatic,front_wheel_drive,4,midsize,sedan,29,20,870,41313.06
volvo,s80,2014,300,6,automatic,all_wheel_drive,4,midsize,sedan,25,18,870,45506.49
volvo,s80,2015,300,6,automatic,all_wheel_drive,4,midsize,sedan,28,19,870,46641.85
volvo,s80,2015,300,6,automatic,all_wheel_drive,4,midsize,sedan,28,19,870,45452.54
volvo,s80,2015,240,4,automatic,front_wheel_drive,4,midsize,sedan,38,26,870,43125.62
volvo,s80,2015,240,4,automatic,front_wheel_drive,4,midsize,sedan,38,26,870,41884.59
volvo,s80,2016,240,4,automatic,front_wheel_drive,4,midsize,sedan,37,25,870,49405.56
volvo,s80,2016,240,4,automatic,front_wheel_drive,4,midsize,sedan,37,25,870,44375.64
audi,s8,2015,520,8,automatic,all_wheel_drive,4,large,sedan,27,17,3105,118828.13
audi,s8,2016,520,8,automatic,all_wheel_drive,4,large,sedan,25,16,3105,117347.78
audi,s8,2016,605,8,automatic,all_wheel_drive,4,large,sedan,25,15,3105,117347.78
audi,s8,2017,605,8,automatic,all_wheel_drive,4,large,sedan,24,15,3105,115900
volvo,s90,2017,250,4,automatic,front_wheel_drive,4,large,sedan,34,23,870,46950
volvo,s90,2017,316,4,automatic,all_wheel_drive,4,large,sedan,31,22,870,52950
volvo,s90,2017,250,4,automatic,front_wheel_drive,4,large,sedan,34,23,870,50450
volvo,s90,2017,316,4,automatic,all_wheel_drive,4,large,sedan,31,22,870,56250
gmc,safari_cargo,2003,190,6,automatic,all_wheel_drive,3,large,cargo_minivan,18,14,549,32571.65
gmc,safari_cargo,2003,190,6,automatic,rear_wheel_drive,3,large,cargo_minivan,21,15,549,29374.43
gmc,safari_cargo,2004,190,6,automatic,rear_wheel_drive,3,large,cargo_minivan,19,14,549,29449.44
gmc,safari_cargo,2004,190,6,automatic,all_wheel_drive,3,large,cargo_minivan,18,14,549,32693.48
gmc,safari_cargo,2005,190,6,automatic,rear_wheel_drive,3,large,cargo_minivan,20,15,549,28779.32
gmc,safari_cargo,2005,190,6,automatic,all_wheel_drive,3,large,cargo_minivan,18,14,549,31917.06
gmc,safari,2003,190,6,automatic,rear_wheel_drive,3,large,passenger_minivan,19,14,549,31559.20
gmc,safari,2003,190,6,automatic,all_wheel_drive,3,large,passenger_minivan,16,12,549,34223.55
gmc,safari,2004,190,6,automatic,rear_wheel_drive,3,large,passenger_minivan,19,14,549,31395.86
gmc,safari,2004,190,6,automatic,all_wheel_drive,3,large,passenger_minivan,16,12,549,33991.10
gmc,safari,2005,190,6,automatic,rear_wheel_drive,3,large,passenger_minivan,20,14,549,30661.96
gmc,safari,2005,190,6,automatic,all_wheel_drive,3,large,passenger_minivan,16,12,549,33172.15
hyundai,santa_fe_sport,2015,264,4,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,34128.18
hyundai,santa_fe_sport,2015,264,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,19,1439,32318.36
hyundai,santa_fe_sport,2015,190,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,20,1439,25802.98
hyundai,santa_fe_sport,2015,190,4,automatic,all_wheel_drive,4,midsize,4dr_suv,25,19,1439,27612.80
hyundai,santa_fe_sport,2015,264,4,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,34128.18
hyundai,santa_fe_sport,2015,264,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,19,1439,32318.36
hyundai,santa_fe_sport,2016,265,4,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,33703.02
hyundai,santa_fe_sport,2016,190,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,20,1439,25481.52
hyundai,santa_fe_sport,2016,190,4,automatic,all_wheel_drive,4,midsize,4dr_suv,25,19,1439,27268.80
hyundai,santa_fe_sport,2016,265,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,19,1439,31915.74
hyundai,santa_fe_sport,2017,265,4,automatic,all_wheel_drive,4,midsize,4dr_suv,26,19,1439,33450
hyundai,santa_fe_sport,2017,265,4,automatic,front_wheel_drive,4,midsize,4dr_suv,28,20,1439,31700
hyundai,santa_fe_sport,2017,265,4,automatic,all_wheel_drive,4,midsize,4dr_suv,24,19,1439,38250
hyundai,santa_fe_sport,2017,190,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,21,1439,25350
hyundai,santa_fe_sport,2017,190,4,automatic,all_wheel_drive,4,midsize,4dr_suv,26,20,1439,27100
hyundai,santa_fe_sport,2017,265,4,automatic,front_wheel_drive,4,midsize,4dr_suv,27,20,1439,36500
hyundai,santa_fe,2015,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,31180.75
hyundai,santa_fe,2015,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,37230.75
hyundai,santa_fe,2015,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,32990.58
hyundai,santa_fe,2015,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,35420.92
hyundai,santa_fe,2015,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,35420.92
hyundai,santa_fe,2015,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,37230.75
hyundai,santa_fe,2016,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,32834.91
hyundai,santa_fe,2016,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,31047.63
hyundai,santa_fe,2016,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,37022.25
hyundai,santa_fe,2016,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,35234.97
hyundai,santa_fe,2017,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,22,17,1439,36700
hyundai,santa_fe,2017,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,23,17,1439,38700
hyundai,santa_fe,2017,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,22,17,1439,40450
hyundai,santa_fe,2017,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,23,17,1439,34950
hyundai,santa_fe,2017,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,22,17,1439,41150
hyundai,santa_fe,2017,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,18,1439,30800
hyundai,santa_fe,2017,290,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,1439,32550
hyundai,santa_fe,2017,290,6,automatic,front_wheel_drive,4,midsize,4dr_suv,23,17,1439,39400
gmc,savana_cargo,2014,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,17,11,549,30249.65
gmc,savana_cargo,2014,310,8,automatic,all_wheel_drive,3,midsize,cargo_van,17,13,549,33920.19
gmc,savana_cargo,2014,285,8,automatic,rear_wheel_drive,3,large,cargo_van,17,11,549,34603.57
gmc,savana_cargo,2014,195,6,automatic,rear_wheel_drive,3,midsize,cargo_van,19,14,549,28691.35
gmc,savana_cargo,2014,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,17,11,549,33687.23
gmc,savana_cargo,2014,285,8,automatic,rear_wheel_drive,3,large,cargo_van,17,11,549,32175.52
gmc,savana_cargo,2015,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,17,11,549,33998.91
gmc,savana_cargo,2015,285,8,automatic,rear_wheel_drive,3,large,cargo_van,17,11,549,32489.00
gmc,savana_cargo,2015,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,17,11,549,30565.41
gmc,savana_cargo,2015,285,8,automatic,rear_wheel_drive,3,large,cargo_van,17,11,549,34914.17
gmc,savana_cargo,2016,285,8,automatic,rear_wheel_drive,3,large,cargo_van,16,11,549,33146.41
gmc,savana_cargo,2016,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,16,11,549,34637.51
gmc,savana_cargo,2016,285,8,automatic,rear_wheel_drive,3,large,cargo_van,16,11,549,35541.36
gmc,savana_cargo,2016,285,8,automatic,rear_wheel_drive,3,midsize,cargo_van,16,11,549,31246.78
gmc,savana,2014,310,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,13,549,32066.80
gmc,savana,2014,280,8,automatic,rear_wheel_drive,3,large,passenger_van,17,11,549,37306.00
gmc,savana,2014,280,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,32993.50
gmc,savana,2014,310,8,automatic,all_wheel_drive,3,midsize,passenger_van,17,13,549,35747.70
gmc,savana,2014,280,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,35369.78
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,large,passenger_van,17,11,549,37597.88
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,35177.89
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,37142.84
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,large,passenger_van,17,11,549,37954.68
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,33290.49
gmc,savana,2015,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,17,11,549,35663.95
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,16,11,549,33692.80
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,large,passenger_van,16,11,549,37946.53
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,large,passenger_van,16,11,549,38298.88
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,16,11,549,36036.70
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,16,11,549,37497.16
gmc,savana,2016,285,8,automatic,rear_wheel_drive,3,midsize,passenger_van,16,11,549,35556.68
lexus,sc_300,2000,225,6,automatic,rear_wheel_drive,2,midsize,coupe,22,17,454,5728.01
lexus,sc_400,2000,290,8,automatic,rear_wheel_drive,2,midsize,coupe,23,16,454,6268.92
lexus,sc_430,2008,288,8,automatic,rear_wheel_drive,2,compact,convertible,23,16,454,75544.41
lexus,sc_430,2009,288,8,automatic,rear_wheel_drive,2,compact,convertible,23,16,454,76328.29
lexus,sc_430,2010,288,8,automatic,rear_wheel_drive,2,compact,convertible,23,16,454,76895.08
chrysler,sebring,2008,235,6,automatic,front_wheel_drive,2,midsize,convertible,26,16,1013,37245.65
chrysler,sebring,2008,173,4,automatic,front_wheel_drive,2,midsize,convertible,30,21,1013,30283.80
chrysler,sebring,2008,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,27796.20
chrysler,sebring,2008,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,23754.56
chrysler,sebring,2008,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,22587.61
chrysler,sebring,2008,235,6,automatic,all_wheel_drive,4,midsize,sedan,24,15,1013,32350.15
chrysler,sebring,2008,186,6,automatic,front_wheel_drive,2,midsize,convertible,26,18,1013,33329.25
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,29614.99
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,23896.51
chrysler,sebring,2009,186,6,automatic,front_wheel_drive,2,midsize,convertible,26,18,1013,34585.09
chrysler,sebring,2009,235,6,automatic,front_wheel_drive,2,midsize,convertible,27,16,1013,40132.19
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,23439.49
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,2,midsize,convertible,29,20,1013,31751.56
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,24919.09
chrysler,sebring,2009,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,26324.43
chrysler,sebring,2010,235,6,automatic,front_wheel_drive,2,midsize,convertible,27,16,1013,36769.80
chrysler,sebring,2010,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,24859.80
chrysler,sebring,2010,186,6,automatic,front_wheel_drive,2,midsize,convertible,26,18,1013,32835.40
chrysler,sebring,2010,173,4,automatic,front_wheel_drive,2,midsize,convertible,29,20,1013,31306.60
chrysler,sebring,2010,173,4,automatic,front_wheel_drive,4,midsize,sedan,30,21,1013,22617.19
kia,sedona,2015,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,25,18,1720,37541.00
kia,sedona,2015,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,26992.29
kia,sedona,2015,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,33404.25
kia,sedona,2015,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,22,17,1720,41057.24
kia,sedona,2015,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,29267.50
kia,sedona,2016,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,29107.15
kia,sedona,2016,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,26962.41
kia,sedona,2016,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,22,17,1720,40750.01
kia,sedona,2016,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,33396.63
kia,sedona,2016,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,25,18,1720,37175.45
kia,sedona,2017,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,22,17,1720,41900
kia,sedona,2017,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,28850
kia,sedona,2017,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,33600
kia,sedona,2017,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,25,18,1720,36900
kia,sedona,2017,276,6,automatic,front_wheel_drive,4,midsize,passenger_minivan,24,18,1720,26800
nissan,sentra,2015,130,4,automatic,front_wheel_drive,4,midsize,sedan,39,30,2009,21428.36
nissan,sentra,2015,130,4,automatic,front_wheel_drive,4,midsize,sedan,40,30,2009,18387.85
nissan,sentra,2015,130,4,automatic,front_wheel_drive,4,midsize,sedan,39,30,2009,18977.34
nissan,sentra,2015,130,4,manual,front_wheel_drive,4,midsize,sedan,36,27,2009,17095.12
nissan,sentra,2015,130,4,automatic,front_wheel_drive,4,midsize,sedan,39,30,2009,17974.18
nissan,sentra,2015,130,4,automatic,front_wheel_drive,4,midsize,sedan,39,30,2009,20642.38
nissan,sentra,2016,130,4,automatic,front_wheel_drive,4,midsize,sedan,38,29,2009,22642.30
nissan,sentra,2016,130,4,automatic,front_wheel_drive,4,midsize,sedan,38,29,2009,20844.81
nissan,sentra,2016,130,4,manual,front_wheel_drive,4,midsize,sedan,36,27,2009,17137.47
nissan,sentra,2016,130,4,automatic,front_wheel_drive,4,midsize,sedan,38,29,2009,18945.18
nissan,sentra,2016,130,4,automatic,front_wheel_drive,4,midsize,sedan,40,30,2009,18546.87
nissan,sentra,2016,130,4,automatic,front_wheel_drive,4,midsize,sedan,38,29,2009,18138.35
nissan,sentra,2017,124,4,automatic,front_wheel_drive,4,midsize,sedan,37,29,2009,21500
nissan,sentra,2017,188,4,automatic,front_wheel_drive,4,midsize,sedan,33,27,2009,21990
nissan,sentra,2017,124,4,automatic,front_wheel_drive,4,midsize,sedan,37,29,2009,18790
nissan,sentra,2017,130,4,manual,front_wheel_drive,4,midsize,sedan,35,27,2009,16990
nissan,sentra,2017,124,4,automatic,front_wheel_drive,4,midsize,sedan,37,29,2009,19990
nissan,sentra,2017,124,4,automatic,front_wheel_drive,4,midsize,sedan,37,29,2009,17990
nissan,sentra,2017,188,4,manual,front_wheel_drive,4,midsize,sedan,32,26,2009,21990
kia,sephia,2000,125,4,manual,front_wheel_drive,4,compact,sedan,26,20,1720,2846.92
kia,sephia,2000,125,4,manual,front_wheel_drive,4,compact,sedan,26,20,1720,2846.92
kia,sephia,2001,125,4,manual,front_wheel_drive,4,compact,sedan,28,22,1720,15010.31
kia,sephia,2001,125,4,manual,front_wheel_drive,4,compact,sedan,28,22,1720,17224.84
kia,sephia,2001,125,4,automatic,front_wheel_drive,4,compact,sedan,28,19,1720,16359.79
kia,sephia,2001,125,4,automatic,front_wheel_drive,4,compact,sedan,28,19,1720,18574.31
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,66518.93
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,49248.00
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,58514.32
toyota,sequoia,2015,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,63183.68
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,49248.00
toyota,sequoia,2015,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,55179.07
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,58514.32
toyota,sequoia,2015,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,66518.93
toyota,sequoia,2015,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,45912.75
toyota,sequoia,2016,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,63172.73
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,58561.55
toyota,sequoia,2016,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,46290.58
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,66466.43
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,66466.43
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,58561.55
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,49584.29
toyota,sequoia,2016,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,55267.84
toyota,sequoia,2016,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,49584.29
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,48685
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,65215
toyota,sequoia,2017,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,45460
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,57475
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,57475
toyota,sequoia,2017,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,54250
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,48685
toyota,sequoia,2017,381,8,automatic,four_wheel_drive,4,large,4dr_suv,17,13,2031,65215
toyota,sequoia,2017,381,8,automatic,rear_wheel_drive,4,large,4dr_suv,17,13,2031,61990
cadillac,seville,2002,275,8,automatic,front_wheel_drive,4,large,sedan,25,16,1624,60495.18
cadillac,seville,2002,300,8,automatic,front_wheel_drive,4,large,sedan,25,16,1624,67724.79
cadillac,seville,2003,300,8,automatic,front_wheel_drive,4,large,sedan,25,16,1624,68806.78
cadillac,seville,2003,275,8,automatic,front_wheel_drive,4,large,sedan,25,16,1624,60660.54
cadillac,seville,2004,275,8,automatic,front_wheel_drive,4,large,sedan,24,16,1624,59657.98
ford,shelby_gt350,2015,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,14,5657,63390.52
ford,shelby_gt350,2015,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,14,5657,49428.99
ford,shelby_gt350,2016,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,15,5657,62600.80
ford,shelby_gt350,2016,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,14,5657,48813.20
ford,shelby_gt350,2017,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,15,5657,61795
ford,shelby_gt350,2017,526,8,manual,rear_wheel_drive,2,midsize,coupe,21,14,5657,54295
ford,shelby_gt500,2012,550,8,manual,rear_wheel_drive,2,midsize,coupe,23,15,5657,52110.71
ford,shelby_gt500,2013,662,8,manual,rear_wheel_drive,2,midsize,convertible,24,15,5657,62290.91
ford,shelby_gt500,2013,662,8,manual,rear_wheel_drive,2,midsize,coupe,24,15,5657,57029.86
ford,shelby_gt500,2014,662,8,manual,rear_wheel_drive,2,midsize,coupe,24,15,5657,57061.72
ford,shelby_gt500,2014,662,8,manual,rear_wheel_drive,2,midsize,convertible,24,15,5657,62238.79
toyota,sienna,2015,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,44345.96
toyota,sienna,2015,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,38678.61
toyota,sienna,2015,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,42044.89
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,38725.15
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,36403.40
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,42437.88
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,36196.56
toyota,sienna,2015,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,35121.00
toyota,sienna,2015,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,47831.17
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,43177.32
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,29681.18
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,46662.54
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,32711.35
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,32504.51
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,39769.68
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,41139.98
toyota,sienna,2015,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,27504.21
toyota,sienna,2016,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,34908.16
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,39427.42
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,36164.36
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,32518.30
toyota,sienna,2016,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,38421.44
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,32314.04
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,42123.66
toyota,sienna,2016,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,41684.50
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,29464.61
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,42792.62
toyota,sienna,2016,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,43956.90
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,40780.65
toyota,sienna,2016,266,6,automatic,all_wheel_drive,4,large,passenger_minivan,23,16,2031,47398.70
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,38457.18
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,35960.10
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,46234.41
toyota,sienna,2016,266,6,automatic,front_wheel_drive,4,large,passenger_minivan,25,18,2031,27314.76
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,29750
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,32740
toyota,sienna,2017,296,6,automatic,all_wheel_drive,4,large,passenger_minivan,24,18,2031,35080
toyota,sienna,2017,296,6,automatic,all_wheel_drive,4,large,passenger_minivan,24,18,2031,43940
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,42800
toyota,sienna,2017,296,6,automatic,all_wheel_drive,4,large,passenger_minivan,24,18,2031,41715
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,38555
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,32540
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,42145
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,39505
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,36310
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,36110
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,40830
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,27645
toyota,sienna,2017,296,6,automatic,all_wheel_drive,4,large,passenger_minivan,24,18,2031,38520
toyota,sienna,2017,296,6,automatic,front_wheel_drive,4,large,passenger_minivan,27,19,2031,46170
toyota,sienna,2017,296,6,automatic,all_wheel_drive,4,large,passenger_minivan,24,18,2031,47310
gmc,sierra_1500_classic,2007,295,8,automatic,rear_wheel_drive,4,large,crew_cab_pickup,19,14,549,36572.90
gmc,sierra_1500_classic,2007,295,8,automatic,rear_wheel_drive,4,large,extended_cab_pickup,19,14,549,28987.54
gmc,sierra_1500_classic,2007,295,8,automatic,four_wheel_drive,4,large,extended_cab_pickup,17,13,549,36123.57
gmc,sierra_1500_classic,2007,295,8,automatic,four_wheel_drive,4,large,extended_cab_pickup,17,13,549,40126.13
gmc,sierra_1500_classic,2007,310,8,automatic,four_wheel_drive,4,large,extended_cab_pickup,17,13,549,37867.67
gmc,sierra_1500_classic,2007,295,8,automatic,four_wheel_drive,4,large,extended_cab_pickup,17,13,549,37524.76
gmc,sierra_1500_classic,2007,195,6,manual,rear_wheel_drive,2,large,regular_cab_pickup,21,15,549,24015.37
gmc,sierra_1500_classic,2007,285,8,automatic,rear_wheel_drive,2,large,regular_cab_pickup,19,15,549,28201.22
gmc,sierra_1500_classic,2007,295,8,automatic,rear_wheel_drive,4,large,extended_cab_pickup,19,14,549,34710.55
gmc,sierra_1500_classic,2007,195,6,automatic,four_wheel_drive,2,large,regular_cab_pickup,17,14,549,24783.96
gmc,sierra_1500_classic,2007,295,8,automatic,four_wheel_drive,4,large,crew_cab_pickup,17,13,549,37796.72
